x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm,angle_theta_norm,angle_psi_norm,angle_theta_minus_x,angle_psi_minus_x,angle_theta_norm_unwrapped,angle_psi_norm_unwrapped
20034,9.90518610917171,19844.927772104937,20016.128836539603,171.2010644346653,-189.0722278950634,-17.87116346039693,-1.335807590485315,-0.1262609324858192,-1.335807590485315,-0.1262609324858192,-0.576668679675812,0.9783924611418308,-1.335807590485315,-0.1262609324858192
20052,9.906084178383392,19864.739641207343,20035.94070564201,171.2010644346653,-187.2603587926569,-16.05929435799044,-1.3224126750080225,-0.1134090233918965,-1.3224126750080225,-0.1134090233918965,1.2352004227307065,2.790261563548321,-1.3224126750080225,-0.1134090233918965
20071,9.907031266159493,19884.553305075184,20055.75436950985,171.2010644346653,-186.44669492481623,-15.24563049014978,-1.3160433157338796,-0.1076120448732058,-1.3160433157338796,-0.10761204487320582,2.0488642905713665,-2.6792598757906076,-1.3160433157338796,-0.10761204487320582
20089,9.90792768056215,19894.461232755744,20065.66229719041,171.2010644346653,-194.53876724425567,-23.33770280958925,-1.3725462896688847,-0.1646565250435586,-1.3725462896688847,-0.1646565250435586,0.2399772783115144,1.7950384191290967,-1.3725462896688847,-0.1646565250435586
20108,9.908873024812468,19914.27858089192,20085.479645326588,171.2010644346653,-193.7214191080784,-22.52035467341193,-1.3661336963017436,-0.1588147325869528,-1.3661336963017436,-0.1588147325869528,1.0573254144887732,2.612386555306416,-1.3661336963017436,-0.1588147325869528
20126,9.909767790493278,19944.00664176927,20115.20770620393,171.2010644346653,-181.99335823073125,-10.792293796064769,-1.2828527358241677,-0.0760737850913618,-1.2828527358241677,-0.07607378509136178,0.21901567747676157,1.7740768182944042,-1.2828527358241677,-0.07607378509136178
20145,9.910711397625448,19963.82717072205,20135.028235156715,171.2010644346653,-181.17282927795168,-9.9717648432852,-1.2764665268510376,-0.0702568044381287,-1.2764665268510376,-0.0702568044381287,1.03954463025633,2.5946057710739727,-1.2764665268510376,-0.0702568044381287
20163,9.911604520638075,19993.560396657445,20164.761461092112,171.2010644346653,-169.43960334255462,1.7614610921118583,-1.1932662326500951,0.0124049631838116,-1.1932662326500951,0.0124049631838116,0.20639995129421557,1.7614610921118583,-1.1932662326500951,0.0124049631838116
20182,9.912546397024474,20013.38479563389,20184.58586006856,171.2010644346653,-168.6152043661059,2.585860068560578,-1.1869013732638016,0.0182021596331174,-1.1869013732638016,0.0182021596331174,1.030798927742935,2.585860068560578,-1.1869013732638016,0.0182021596331174
20201,9.91348738711446,20033.21087896591,20204.411943400577,171.2010644346653,-167.78912103408948,3.4119434005770017,-1.1805309152197712,0.0240057557995245,-1.1805309152197712,0.0240057557995245,1.856882259759359,-2.871241906602585,-1.1805309152197712,0.0240057557995245
20219,9.9143780353673,20043.12525700128,20214.326321435943,171.2010644346653,-175.87474299872338,-4.6736785640569,-1.2368688145307176,-0.0328684333319233,-1.2368688145307176,-0.0328684333319233,0.05444560230504412,1.6095067431226868,-1.2368688145307176,-0.0328684333319233
20238,9.915317304289704,20062.955298575533,20234.1563630102,171.2010644346653,-175.04470142446735,-3.843636989800871,-1.230453408027328,-0.0270183341445564,-1.230453408027328,-0.0270183341445564,0.8844871765610731,2.439548317378715,-1.230453408027328,-0.0270183341445564
20257,9.916255691813806,20072.87115926413,20244.0722236988,171.2010644346653,-184.12884073586972,-12.927776301203266,-1.2937020157289216,-0.0908314536327885,-1.2937020157289216,-0.0908314536327885,-1.9164668276617078,-0.3614056868440935,-1.2937020157289216,-0.0908314536327885
