x,u_logx,theta,psi,prime_power_corr,theta_minus_x,psi_minus_x,theta_norm,psi_norm
95016,11.461800577454076,94711.33761050795,95066.02637145063,354.688760942684,-304.66238949204853,50.026371450629085,-0.988372087940341,0.16229331518463588
95104,11.462726308637377,94814.49898140726,95169.18774234994,354.688760942684,-289.50101859273855,65.18774234993907,-0.9387516306543063,0.2113812922909454
95192,11.463651183634989,94906.20468098218,95260.89344192485,354.688760942684,-285.7953190178232,68.89344192485441,-0.9263068710801176,0.22329431023106389
95279,11.464564708592073,95032.31075640999,95386.99951735267,354.688760942684,-246.68924359000812,107.9995173526695,-0.7991929021453301,0.34988330438445947
95367,11.465487885645354,95089.63553165001,95444.32429259269,354.688760942684,-277.3644683499879,77.32429259268974,-0.8981559776405532,0.2503899508906022
95455,11.46641021122876,95192.82898990472,95547.5177508474,354.688760942684,-262.17101009527687,92.51775084740075,-0.8485654132328856,0.29945097076397204
95543,11.467331686911509,95296.03055674286,95650.71931768554,354.688760942684,-246.9694432571414,107.71931768553623,-0.7989944926922636,0.34849307854534783
95631,11.468252314258486,95399.24114565103,95753.92990659371,354.688760942684,-231.75885434896918,122.92990659370844,-0.7494402031490471,0.39751928542052706
95719,11.469172094830254,95468.05417166461,95822.74293260729,354.688760942684,-250.9458283353888,103.74293260728882,-0.8111121446622612,0.33531998965206106
95807,11.47009103018308,95582.75098911597,95937.43975005865,354.688760942684,-224.2490108840284,130.43975005864922,-0.7244891994413328,0.42141630735749663
95896,11.471019549886936,95663.04531998091,96017.73408092359,354.688760942684,-232.9546800190874,121.73408092359023,-0.7522655843889373,0.3931080479625109
95984,11.471936789892874,95754.81708345539,96109.50584439807,354.688760942684,-229.18291654461063,125.50584439806698,-0.7397463306067626,0.4051021309221427
96073,11.472863598146368,95846.59559823695,96201.28435917963,354.688760942684,-226.40440176305128,128.28435917962634,-0.7304393982429218,0.4138786586897419
96161,11.473779149049404,95903.96255910094,96258.65132004362,354.688760942684,-257.03744089906104,97.65132004361658,-0.8288900056618078,0.3149043304380799
96250,11.474704252150032,95995.75618150432,96350.444942447,354.688760942684,-254.24381849568454,100.44494244699308,-0.8195020296212933,0.3237633649759788
96338,11.475618120159714,96110.50814704817,96465.19690799084,354.688760942684,-227.4918529518327,127.19690799084492,-0.7329376562843019,0.40980546080988267
